VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
pEkRas4S8u4,https://www.youtube.com/watch?v=pEkRas4S8u4,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,Tuyển Sinh Đại Học Hệ Từ Xa - Học Online 100%,24,347,1389,2024-11-22T06:37:52Z,1M16S,0
Du1uGTOlTHU,https://www.youtube.com/watch?v=Du1uGTOlTHU,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,Tuyển sinh Trung Cấp - Đại Học Hệ Đào Tạo Từ Xa - Học Online - Học Viện Giáo Dục I-Learning,21,213,1242,2023-05-05T03:00:35Z,1M,0
2i1ND23m65I,https://www.youtube.com/watch?v=2i1ND23m65I,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,Tuyển sinh Cử Nhân Ngành Luật 2025 - Đại học từ xa #daihoctuxa #daihocmohanoi #nganhluat,2,102,169822,2025-10-03T07:19:40Z,34S,0
MLtmRNHjv7c,https://www.youtube.com/watch?v=MLtmRNHjv7c,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,I-Learning Tuyển Sinh Trung Cấp Hệ Đào Tạo Từ Xa - Học Online Nhận Bằng Chính Quy Tại Nhà.,3,213,94,2023-03-09T04:42:00Z,17S,2
vjmqDPXjI5w,https://www.youtube.com/watch?v=vjmqDPXjI5w,UCCKxw16phFK73O-flJpJgbA,ĐH Từ Xa - Trường Đại học Nông Lâm TUAF,Personal,Tuyển sinh Đại học từ xa tại Nhật Bản,0,62,318,2025-07-16T02:45:04Z,58S,0
6G_my0qgp4g,https://www.youtube.com/watch?v=6G_my0qgp4g,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,ĐÀO TẠO ĐẠI HỌC TỪ XA TVU | NGÀNH NGÔN NGỮ TRUNG,18,347,502,2025-02-18T03:49:27Z,3M30S,0
Cfao4JKEdHo,https://www.youtube.com/watch?v=Cfao4JKEdHo,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,Chương trình đại học từ xa - đại học trực tuyến Trường Đại Học Mở Hà Nội,13,594,910,2024-08-07T08:58:56Z,3M3S,1
P1lCI4REy3w,https://www.youtube.com/watch?v=P1lCI4REy3w,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,Chương trình đại học từ xa - đại học trực tuyến Đại Học Thái Nguyên,8,594,763,2024-02-21T04:30:16Z,3M21S,4
MRXHGl8y3Ks,https://www.youtube.com/watch?v=MRXHGl8y3Ks,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,Đơn vị đi đầu trong đào tạo hệ đại học từ xa,3,102,1719,2025-03-04T09:18:42Z,1M1S,0
vdjqgL3P_ew,https://www.youtube.com/watch?v=vdjqgL3P_ew,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,Lễ Bế Giảng 2025 của Đại học từ xa - Đại học Kinh tế Quốc dân,1,27,3955,2025-05-24T03:55:36Z,1M1S,0
3globBwhZGc,https://www.youtube.com/watch?v=3globBwhZGc,UC3JWw8lw-RIoMqBXHRk4wnA,Khương Đinh,Personal,Cảm nhận học viên tốt nghiệp Đại học từ xa Đại học Thái Nguyên TNU - E.Learning,22,18,3326,2022-07-19T06:22:56Z,2M47S,0
3AniYCgYb-g,https://www.youtube.com/watch?v=3AniYCgYb-g,UCg2xiWW8qp8vK2CJthyLPKw,Đặng Thu Hà,Personal,Tiết lộ học phí các trường đại học ở Hà Nội P1 #shorts,179075,647000,6620858,2022-06-18T13:03:08Z,58S,494
to8abwOhSCw,https://www.youtube.com/watch?v=to8abwOhSCw,UC7AF-NDKwnSsuLWCbhAm4uQ,HVCN Bưu Chính Viễn Thông - Đại Học Từ Xa PTIT,Personal,Xét Tuyển Đại Học Từ Xa Vừa Học Vừa Làm - Học Viện Công Nghệ Bưu Chính Viễn Thông #ptit #elearning,2,42,589,2024-10-01T07:17:04Z,43S,1
rd7Ye81XPY8,https://www.youtube.com/watch?v=rd7Ye81XPY8,UChSb0uejzeWtMZIHj_uNdXg,Đại học Đồng Tháp - DThU Channel,Organization,Đào tạo Từ xa - Trường Đại học Đồng Tháp,4,2120,552,2024-05-09T02:24:22Z,2M29S,4
UbCwld5uJaE,https://www.youtube.com/watch?v=UbCwld5uJaE,UCHv4w-1g5i63oPo4qC3Hg1w,Đại Học Từ Xa Kinh Tế Quốc Dân,Personal,Đại Học Từ Xa Đại Học Kinh Tế Quốc Dân,1,3,2529,2025-06-13T03:21:11Z,16S,0
1SZIACHwRFg,https://www.youtube.com/watch?v=1SZIACHwRFg,UCfQ03o05QqKgo2v_K_QhSuA,Chương trình Cử nhân trực tuyến TVU,Personal,Giới thiệu Chương trình đào tạo đại học trực tuyến từ xa của Trường Đại học Trà Vinh,48,109,8952,2020-04-02T04:12:09Z,6M48S,3
sxicrligVBI,https://www.youtube.com/watch?v=sxicrligVBI,UCwsAKIMWVJWhtbdWk2hgEow,Nguyễn Văn Minh,Personal,Đại học Thành Đông tuyển sinh Đại học Từ xa #elearning #daihoctructuyen #daihoctuxa #daihocthanhdong,4,1280,602,2025-04-13T11:25:13Z,1M30S,0
Y4DuDy6WYUM,https://www.youtube.com/watch?v=Y4DuDy6WYUM,UCCKxw16phFK73O-flJpJgbA,ĐH Từ Xa - Trường Đại học Nông Lâm TUAF,Personal,Học Đại học từ xa tại Nhật người bị có bị bỏ rơi không?,1,62,252,2025-08-14T09:36:39Z,2M21S,0
bxxYmpa_Fsk,https://www.youtube.com/watch?v=bxxYmpa_Fsk,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,Tuyển Sinh Đại Học Hệ Đào Tạo Từ Xa - Học Online Nhận Bằng Chính Quy - Tuyển Sinh Đa Ngành Nghề,3,213,199,2023-03-09T02:18:13Z,14S,1
xSwDZoLnfpw,https://www.youtube.com/watch?v=xSwDZoLnfpw,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,ĐẠI HỌC TỪ XA - CƠ HỘI HỌC TẬP CHO NGƯỜI BẬN RỘN! #daihoctravinh #daihoctuxa #elearning #shorts,15,347,56,2024-11-16T05:36:15Z,1M14S,0
3LqerMuyOkc,https://www.youtube.com/watch?v=3LqerMuyOkc,UCSvkQfiZLVX9YruUYWI33nQ,Đại học Từ Xa - Trường Đại học Lao động - Xã hội,Personal,Các tân sinh viên nói gì về Hệ đào tạo từ xa - Trường Đại học Lao động - Xã hội,2,15,97053,2025-07-16T01:44:22Z,1M37S,0
0cfAX5osYUk,https://www.youtube.com/watch?v=0cfAX5osYUk,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,"Ngành Kế Toán – Cơ Hội Nghề Nghiệp Mở Rộng, Học Từ Xa Tại Nhật Bản!",1,27,32,2025-08-20T02:01:24Z,54S,0
bo5uR6akQa8,https://www.youtube.com/watch?v=bo5uR6akQa8,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,"Sự kiện bế giảng - Chương trình đào tạo từ xa Đại Học Thái Nguyên, ngày 02/11/2024",3,594,52,2024-11-12T08:31:54Z,2M24S,1
hx9pX4Zyy20,https://www.youtube.com/watch?v=hx9pX4Zyy20,UCO00WpuZS3C3vqmHoW4fPMA,Trường Đại học Thành Đông,Personal,Học hệ đại học từ xa tại trường Đại học Thành Đông #daihocthanhdong #cunhantructuyen #tuyensinh2025,24,52,2930,2025-09-24T06:51:14Z,20S,4
8D3xyobYtO4,https://www.youtube.com/watch?v=8D3xyobYtO4,UCsjhZULUrxjvzLbjmeOIXMw,Đại Học Trực Tuyến E-Learning,Personal,Đại học từ xa tại 2023 | Đại học Kinh Tế Quốc dân,0,10,115,2023-03-24T12:59:21Z,1M46S,0
yXm-8hMo6K8,https://www.youtube.com/watch?v=yXm-8hMo6K8,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,"Sự kiện bế giảng - Chương trình đào tạo từ xa Đại Học Thái Nguyên, ngày 09/11/2024, TP. Hồ Chí Minh",1,594,83,2024-11-27T04:30:25Z,1M30S,1
QSgYzWjuzD4,https://www.youtube.com/watch?v=QSgYzWjuzD4,UCYFqp78T4cf_2c1IvV9tPyA,Trường Đại học Lương Thế Vinh,Personal,Tuyển sinh Đào tạo từ xa Đại học ngành Kỹ thuật Xây Dựng vừa làm vừa học Online thứ 7 chủ nhật,11,180,155,2025-10-27T08:36:56Z,2M18S,47
K7FKiYkuxeA,https://www.youtube.com/watch?v=K7FKiYkuxeA,UC2gJ3swiRweQvPnK706J6Qg,Đại học online - Học đại học từ xa,Personal,4 LẦM TƯỞNG VỀ TẤM BẰNG ĐẠI HỌC TỪ XA,2,8,1932,2025-08-19T03:38:49Z,18S,0
KXK_SZ9rwzs,https://www.youtube.com/watch?v=KXK_SZ9rwzs,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,"Học đại học từ xa NEU – Linh hoạt, không áp lực thời gian!",1,27,277,2025-08-25T01:44:56Z,16S,0
1XePsC_XrX8,https://www.youtube.com/watch?v=1XePsC_XrX8,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,Không khí buổi sáng Lễ Tốt Nghiệp hệ Đại học từ xa tại TVU,25,347,2166,2025-02-12T06:39:57Z,42S,0
tc4jd3Py-DM,https://www.youtube.com/watch?v=tc4jd3Py-DM,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,Tuyển sinh Hệ từ xa - Đại học Kinh tế Quốc dân. Chương trình dành cho người đi làm bận rộn!,104,27,14061,2025-08-14T01:55:00Z,1M18S,0
mBIkvIP7GFs,https://www.youtube.com/watch?v=mBIkvIP7GFs,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,Đại học từ xa NEU dành cho cộng đồng người Việt tại Nhật Bản,1,27,214,2025-08-23T02:38:31Z,22S,0
1j5DDEFIH5I,https://www.youtube.com/watch?v=1j5DDEFIH5I,UC9-NJM8V8oXewEIfPHica_Q,Thuongmai University Official,Organization,Video hướng dẫn sinh viên đào tạo từ xa đăng ký học tập,9,2320,3261,2024-10-31T07:50:07Z,9M48S,0
a_Hyc0wtkCo,https://www.youtube.com/watch?v=a_Hyc0wtkCo,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,Chương trình đại học trực tuyến - đại học từ xa Trường Học Viện Tài Chính,3,594,120,2024-01-23T11:30:00Z,1M,0
6emuKhJEdk0,https://www.youtube.com/watch?v=6emuKhJEdk0,UCW60en-uPCwkTfG4SNGLcFA,Ho Chi Minh City Open University,Personal,Bài ca đại học Từ xa | Mạnh Hùng,5,4610,1260,2020-04-25T03:50:17Z,4M28S,0
dU5pOMVIIfg,https://www.youtube.com/watch?v=dU5pOMVIIfg,UCTXoGbg5do1YKHQjDD6bodg,Eteaching - Xu hướng mới,Personal,Bạn có phù hợp với đại học từ xa?,0,10,19,2023-03-25T02:36:35Z,1M15S,0
2G6jCSzkosY,https://www.youtube.com/watch?v=2G6jCSzkosY,UCSvkQfiZLVX9YruUYWI33nQ,Đại học Từ Xa - Trường Đại học Lao động - Xã hội,Personal,Tuyển sinh Ngành Luật Kinh Tế - Đại học từ xa năm 2025,9,15,450,2025-09-16T03:23:49Z,37S,0
YgpdJJEpbhU,https://www.youtube.com/watch?v=YgpdJJEpbhU,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,Ở Nhà Vẫn Có Bằng Đại Học - Tuyển Sinh ĐH Từ Xa Trường Đại Học Lao Động - Xã Hội,0,28,16,2025-07-26T04:13:52Z,30S,0
0kdBYS7tM3c,https://www.youtube.com/watch?v=0kdBYS7tM3c,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,NGỒI TẠI NHÀ - SĂN HỌC BỔNG TỪ XA!!,41,347,5263,2025-04-21T01:00:44Z,1M8S,0
1gM5NhODhro,https://www.youtube.com/watch?v=1gM5NhODhro,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,HỆ ĐÀO TẠO TỪ XA TVU - CƠ HỘI NHẬN HỌC BỔNG 20-100% HỌC PHÍ!!,9,347,8137,2025-04-21T01:04:10Z,1M25S,0
QjH-ATm-SLQ,https://www.youtube.com/watch?v=QjH-ATm-SLQ,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,4 HIỂU LẦM PHỔ BIẾN VỀ HỌC ĐẠI HỌC TỪ XA,0,28,868,2025-08-21T01:56:22Z,19S,0
bz0rHXKpBcE,https://www.youtube.com/watch?v=bz0rHXKpBcE,UCba8Fy8XuBM1f1mFE78ua7g,Truyền hình HiTV,Personal,Thách thức chương trình đào tạo đại học Từ xa,2,5840,211,2017-05-17T02:11:40Z,2M55S,0
cgNvC-7AwH0,https://www.youtube.com/watch?v=cgNvC-7AwH0,UCFPPdZqQFZTZxtWPcZU4bfw,Bệnh viện Đại học Y Hà Nội - HMU Hospital,Personal,[TRỰC TIẾP] CHƯƠNG TRÌNH KHÁM CHỮA BỆNH TỪ XA - TELEHEALTH - BỆNH VIỆN ĐẠI HỌC Y HÀ NỘI,51,27700,4145,2020-05-26T20:57:32Z,1H48M1S,0
podE5eU2SrM,https://www.youtube.com/watch?v=podE5eU2SrM,UCr7RNQB4deyiJ4i-EU8SNkg,Đại Học Trà Vinh (TVU) - Đại học số,Personal,ĐÀO TẠO ĐẠI HỌC TỪ XA TVU | NGÀNH NGÔN NGỮ ANH,19,347,1258,2024-12-12T06:14:51Z,2M25S,1
4-7Mta9uT3A,https://www.youtube.com/watch?v=4-7Mta9uT3A,UCYFqp78T4cf_2c1IvV9tPyA,Trường Đại học Lương Thế Vinh,Personal,"Tuyển sinh đào tạo Đại học từ xa ngành Kỹ thuật công trình giao thông, vừa làm vừa học online",4,180,35,2026-03-17T11:22:52Z,2M59S,15
TVoslOtDcR8,https://www.youtube.com/watch?v=TVoslOtDcR8,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,4 SAI LẦM PHỔ BIẾN KHI HỌC ĐẠI HỌC TỪ XA,0,28,140,2025-07-14T01:20:46Z,18S,0
Bp6C9qVLDoU,https://www.youtube.com/watch?v=Bp6C9qVLDoU,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,Văn Bằng Đại Học Từ Xa Có Giá Trị Như Thế Nào? - Đại Học Từ Xa Blog,0,594,90,2025-07-03T04:24:13Z,1M31S,0
U-l8907wfoE,https://www.youtube.com/watch?v=U-l8907wfoE,UCc08YlCm468MJjD8j4XBkVA,Cấn Đình Thái,Personal,Đại học Từ xa ngành Tâm lý học,0,1540,385,2025-06-16T11:43:04Z,1M25S,0
Lqj6IOKnbJ8,https://www.youtube.com/watch?v=Lqj6IOKnbJ8,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,5 SAI LẦM KHI NGHĨ VỀ HỌC ĐẠI HỌC TỪ XA,4,28,1454,2025-07-10T06:27:44Z,18S,0
jrfbYWW_9d8,https://www.youtube.com/watch?v=jrfbYWW_9d8,UC6iCVbopQ3uUUJ6iGxB8rcg,Đại Học Tâm Lý Hà Nội,Personal,Tuyển sinh Cử nhân Tâm lý học Từ xa Online 2025,1,0,82,2025-08-20T03:14:00Z,1M28S,0
WHkhtRzg9MQ,https://www.youtube.com/watch?v=WHkhtRzg9MQ,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,3 Lợi Ích Tuyệt Vời của Đại Học Từ Xa Tại Đại Học Mở Hà Nội #đạihọc #phattrienbanthan #tintuc,105,102,6510,2024-05-08T03:22:02Z,40S,0
_F6Ww-nKdbE,https://www.youtube.com/watch?v=_F6Ww-nKdbE,UCYFqp78T4cf_2c1IvV9tPyA,Trường Đại học Lương Thế Vinh,Personal,Tuyển sinh Đại học từ xa Online ngành ngôn ngữ Tiếng Anh,3,180,246,2025-05-23T05:37:36Z,1M47S,5
NyhT9LZTkAA,https://www.youtube.com/watch?v=NyhT9LZTkAA,UCCv9Vriz2tOkRXHODaFZI9Q,Giáo Dục Trực Tuyến EduOn,Personal,Học Đại Học Từ Xa Ngành Tâm Lý Học Trường Đại Học Công Nghệ Thành Phố Hồ Chí Minh,9,80,540,2023-06-01T07:34:14Z,37S,0
YhJ1QV2tZQM,https://www.youtube.com/watch?v=YhJ1QV2tZQM,UCDhIsw4Rquo-oP8Qu_KvLVA,Trường Đại học Công Đoàn hệ từ xa,Personal,Ngành Việt Nam học - Trường Đại học Công đoàn hệ từ xa | Online 100%,0,10,42,2025-08-20T08:16:06Z,1M7S,0
Ghci7tf94EA,https://www.youtube.com/watch?v=Ghci7tf94EA,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,"So sánh học qua app, trung tâm, đại học từ xa",2,102,93,2025-09-12T09:13:00Z,47S,0
1MjUJgfUk9A,https://www.youtube.com/watch?v=1MjUJgfUk9A,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Đại học hệ từ xa - Đại Học Thái Nguyên,6,367,658,2025-10-24T07:04:20Z,17S,0
lA3YojMUE1U,https://www.youtube.com/watch?v=lA3YojMUE1U,UCqH5yXQ8a3BnYNCk1m-6ePw,Cao đẳng Online - HCCT,Personal,Cao đẳng từ xa Học & Thi online - Thời gian học 2 - 3 năm - Không áp lực thi tuyển,0,75,66,2025-06-11T07:34:34Z,46S,0
Y4_VtPxZIjg,https://www.youtube.com/watch?v=Y4_VtPxZIjg,UC7AF-NDKwnSsuLWCbhAm4uQ,HVCN Bưu Chính Viễn Thông - Đại Học Từ Xa PTIT,Personal,03 Ngành Học HOT Hệ Đại Học Từ Xa  - HVCN Bưu Chính Viễn Thông #ptit #elearning #shorts,0,42,103,2024-10-02T01:58:36Z,31S,1
degpcZTqNLc,https://www.youtube.com/watch?v=degpcZTqNLc,UCFPPdZqQFZTZxtWPcZU4bfw,Bệnh viện Đại học Y Hà Nội - HMU Hospital,Personal,[TRỰC TIẾP] CHƯƠNG TRÌNH KHÁM CHỮA BỆNH TỪ XA - TELEHEALTH - BỆNH VIỆN ĐẠI HỌC Y HÀ NỘI,45,27700,4062,2020-06-25T20:59:41Z,1H52M25S,5
XQh0JE2bYGY,https://www.youtube.com/watch?v=XQh0JE2bYGY,UCOI_UnOfJQljXyfZ1fBD3_g,Trường Đại Học Công Đoàn - Hệ Đại học từ xa,Personal,Khám phá hệ từ xa Trường Đại Học Công Đoàn!!!,1,14,164,2025-09-18T10:05:40Z,24S,0
PCt5-LdowxQ,https://www.youtube.com/watch?v=PCt5-LdowxQ,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,ĐẠI HỌC TỪ XA DÀNH CHO AI?,0,28,231,2025-07-16T01:26:53Z,16S,0
ItIVmHoeir8,https://www.youtube.com/watch?v=ItIVmHoeir8,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,5 TIÊU CHÍ LỰA CHỌN NGÀNH HỌC ĐẠI HỌC TỪ XA,1,28,1742,2025-07-28T03:51:29Z,16S,0
EZbPIGbVXio,https://www.youtube.com/watch?v=EZbPIGbVXio,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,4 LÝ DO HỌC ĐẠI HỌC TỪ XA TRỞ THÀNH XU HƯỚNG,2,28,94,2025-07-15T07:01:29Z,16S,0
XUUeIXBJwLM,https://www.youtube.com/watch?v=XUUeIXBJwLM,UCW60en-uPCwkTfG4SNGLcFA,Ho Chi Minh City Open University,Personal,Clip giới thiệu hình thức Đào tạo từ xa trường Đại học Mở TPHCM,1,4610,189,2015-03-19T05:05:25Z,16M31S,0
X_MLhL29-b0,https://www.youtube.com/watch?v=X_MLhL29-b0,UCUH6_NxQHE9XCv7bXzY3cyQ,DẠY NGHỀ BÁCH KHOA - XUÂN VĨNH,Personal,Hướng dẫn các bạn học từ xa cách đặt câu hỏi để được hỗ trợ từ GV,23,168000,1196,2019-03-31T15:22:33Z,11M6S,12
2-CcOWEekUg,https://www.youtube.com/watch?v=2-CcOWEekUg,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,5 THỨ PHẢI CÓ TRƯỚC KHI HỌC ĐẠI HỌC TỪ XA,0,28,126,2025-07-18T08:01:02Z,16S,0
sjpBQ7RS3hk,https://www.youtube.com/watch?v=sjpBQ7RS3hk,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,Đại học từ xa phù hợp với những ai,3,102,139,2025-08-22T03:57:05Z,34S,1
CP3JjzX-qtM,https://www.youtube.com/watch?v=CP3JjzX-qtM,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,5 NGÀNH HỌC TỪ XA CÓ MỨC LƯƠNG HẤP DẪN NHẤT HIỆN NAY,0,28,1018,2025-08-25T06:34:50Z,18S,0
yU9awlBs-Po,https://www.youtube.com/watch?v=yU9awlBs-Po,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,"TNU tuyển sinh đại học từ xa toàn quốc - Thời gian học: 2-2,5 năm #daihocthainguyen #daihoctuxa #TNU",1,367,74,2024-10-08T08:06:18Z,36S,0
eocCycoEN_M,https://www.youtube.com/watch?v=eocCycoEN_M,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,4 LẦM TƯỞNG VỀ TẤM BẰNG ĐẠI HỌC TỪ XA,3,28,1710,2025-07-11T01:12:13Z,18S,0
RZoKe2e3acA,https://www.youtube.com/watch?v=RZoKe2e3acA,UCDhIsw4Rquo-oP8Qu_KvLVA,Trường Đại học Công Đoàn hệ từ xa,Personal,Trường Đại học Công đoàn hệ từ xa | Online 100%,0,10,2657,2025-10-21T03:16:29Z,8S,0
HVH4qeNAjho,https://www.youtube.com/watch?v=HVH4qeNAjho,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,4 LẦM TƯỞNG KHI NGHĨ VỀ ĐẠI HỌC TỪ XA,0,28,165,2025-08-12T06:58:19Z,17S,0
ij4T43LfZh8,https://www.youtube.com/watch?v=ij4T43LfZh8,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,HỌC ĐẠI HỌC TỪ XA KHÔNG CẦN ĐẾN TRƯỜNG - TRƯỜNG ĐH CÔNG ĐOÀN,2,28,126,2025-10-14T02:41:05Z,18S,1
1-bW9cJtcQo,https://www.youtube.com/watch?v=1-bW9cJtcQo,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Ngành Kế Toán hệ từ xa - Đại Học Thái Nguyên,1,367,183,2025-10-06T10:13:39Z,55S,0
O6wH69QOLLc,https://www.youtube.com/watch?v=O6wH69QOLLc,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,"Sự kiện bế giảng - Chương trình đào tạo từ xa Đại Học Kinh Tế Quốc Dân, ngày 17/11/2024",0,594,106,2024-11-30T04:30:11Z,2M12S,1
9awSUCXQt_0,https://www.youtube.com/watch?v=9awSUCXQt_0,UCa4QStsKEIVcOKkL3phepag,ĐẠI HỌC TỪ XA HNMU,Personal,"Dự kiến tuyển sinh Đại học từ xa 2025. #elearning #study Thời gian đào tạo: 2 - 3,5 năm",3,15,218,2025-08-25T10:00:48Z,22S,0
TxsYMq98BMA,https://www.youtube.com/watch?v=TxsYMq98BMA,UCYFqp78T4cf_2c1IvV9tPyA,Trường Đại học Lương Thế Vinh,Personal,Tuyển sinh Đào tạo Đại học ngành Kế Toán từ xa Online vừa làm vừa học thứ 7 chủ nhật,7,180,80,2025-11-09T02:51:09Z,2M22S,26
F64z4E1r5rA,https://www.youtube.com/watch?v=F64z4E1r5rA,UC9AVrv1eQaJ9YlvQrl1gfvg,Trường Đại Học Mở Hà Nội Đào Tạo Từ Xa ,Personal,4 sai lầm khi học đại học từ xa,0,102,204,2025-09-04T08:10:54Z,52S,0
pJH7bk_0PPA,https://www.youtube.com/watch?v=pJH7bk_0PPA,UCH7cajvnglVqgXjcFMUiFmg,Tuyển sinh cử nhân trực tuyến - TNUT,Personal,Bạn đã học Đại học từ xa như thế nào?,3,81,61,2023-10-30T13:00:08Z,10S,0
ducvLjyNuM0,https://www.youtube.com/watch?v=ducvLjyNuM0,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,Đại học Kinh tế Quốc dân NEU – Hệ đào tạo từ xa tuyển sinh tại Nhật Bản #daihockinhtequocdan #neu,1,27,155,2025-09-08T01:47:33Z,54S,0
kqj-OkUylSk,https://www.youtube.com/watch?v=kqj-OkUylSk,UC2gAMt21wDKrtk1oLsMBLeg,Trung tâm đào tạo trực tuyến EEA,Personal,Lễ Khai giảng Đại học Trực tuyến  Từ Xa 25.9.2022 | EEA.EDU.VN,0,130,202,2022-09-29T10:38:28Z,1M11S,0
K9-kJ66OOY0,https://www.youtube.com/watch?v=K9-kJ66OOY0,UCDhIsw4Rquo-oP8Qu_KvLVA,Trường Đại học Công Đoàn hệ từ xa,Personal,Quy trình đăng kí học từ xa của Trường Đại học Công Đoàn,1,10,115,2025-10-03T09:44:35Z,41S,0
hmEC_2Mtxic,https://www.youtube.com/watch?v=hmEC_2Mtxic,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,BẰNG ĐẠI HỌC TỪ XA CÓ GIÁ TRỊ NHƯ BẰNG CHÍNH QUY KHÔNG,0,28,240,2025-07-12T01:09:12Z,15S,0
mmYTGXPnhOg,https://www.youtube.com/watch?v=mmYTGXPnhOg,UCVWyfg3qJkTstyAn3biUEkQ,Trung tâm du học SkyVision,Personal,"🌟 DU HỌC HÀN QUỐC HỆ TỪ XA - TIẾT KIỆM THỜI GIAN, CHI PHÍ THẤP, PHÙ HỢP MỌI ĐỐI TƯỢNG! 🌟#ytshorts",2,42,653,2025-08-11T04:38:18Z,1M2S,0
g1mwf53ygsI,https://www.youtube.com/watch?v=g1mwf53ygsI,UCj393f51bbTXrKokrv8-rOg,Tuyển sinh Đại học từ xa - Học đại học Online ,Personal,[TUYỂN SINH 2025] – HỌC ĐẠI HỌC KINH TẾ QUỐC DÂN TỪ XA NGÀNH QUẢN TRỊ KINH DOANH,1,28,106,2025-08-14T06:30:26Z,33S,1
Tt6yT7tl_ic,https://www.youtube.com/watch?v=Tt6yT7tl_ic,UCxJ20Q1wx0VGrED-vMhbF1A,Đại học từ xa,Personal,Giới thiệu về hồ sơ hệ đào tạo từ xa Học Viện Tài Chính I Cần chuẩn bị những gì?,0,594,56,2024-11-04T03:30:13Z,2M17S,1
